input alg leaves trees k level t1 t2 t3 timeout errorInFile
30_leaves_815_trees_2_trees_3.txt Hybroscale 30 2 5 -1 0.173 0.252 0.009 False False
30_leaves_815_trees_2_trees_4.txt Hybroscale 30 2 8 -1 0.232 0.451 0.031 False False
30_leaves_815_trees_2_trees_5.txt Hybroscale 30 2 8 -1 0.174 0.254 0.012 False False
30_leaves_815_trees_2_trees_6.txt Hybroscale 30 2 11 -1 0.391 0.781 0.077 False False
30_leaves_815_trees_2_trees_7.txt Hybroscale 30 2 10 -1 0.217 0.378 0.028 False False
30_leaves_815_trees_2_trees_8.txt Hybroscale 30 2 9 -1 0.184 0.27 0.025 False False
30_leaves_815_trees_2_trees_9.txt Hybroscale 30 2 9 -1 0.216 0.404 0.028 False False
30_leaves_815_trees_3_trees_1.txt Hybroscale 30 3 14 -1 38.598 133.79 1.181 False False
30_leaves_815_trees_3_trees_10.txt Hybroscale 30 3 13 -1 8.226 7.363 0.121 False False
30_leaves_815_trees_3_trees_2.txt Hybroscale 30 3 11 -1 5.735 3.735 0.105 False False
30_leaves_815_trees_3_trees_3.txt Hybroscale 30 3 11 -1 9.219 3.691 0.102 False False
30_leaves_815_trees_3_trees_4.txt Hybroscale 30 3 15 -1 16.864 45.751 1.081 False False
30_leaves_815_trees_3_trees_5.txt Hybroscale 30 3 11 -1 9.222 7.542 0.21 False False
30_leaves_815_trees_3_trees_6.txt Hybroscale 30 3 13 -1 176.733 687.904 1.874 False False
30_leaves_815_trees_3_trees_8.txt Hybroscale 30 3 14 -1 11.222 9.919 0.161 False False
30_leaves_815_trees_3_trees_9.txt Hybroscale 30 3 16 -1 39.458 132.206 1.149 False False
30_leaves_815_trees_4_trees_1.txt Hybroscale 30 4 -30 0 9999 9999 9999 True False
30_leaves_815_trees_4_trees_10.txt Hybroscale 30 4 -30 0 9999 9999 9999 True False
30_leaves_815_trees_4_trees_2.txt Hybroscale 30 4 13 -1 11.32 13.428 0.25 False False
30_leaves_815_trees_4_trees_3.txt Hybroscale 30 4 -30 0 9999 9999 9999 True False
30_leaves_815_trees_4_trees_4.txt Hybroscale 30 4 -30 0 9999 9999 9999 True False
30_leaves_815_trees_4_trees_5.txt Hybroscale 30 4 10 -1 5.917 5.315 0.141 False False
30_leaves_815_trees_4_trees_6.txt Hybroscale 30 4 -30 0 9999 9999 9999 True False
30_leaves_815_trees_4_trees_7.txt Hybroscale 30 4 -30 0 9999 9999 9999 True False
30_leaves_815_trees_4_trees_8.txt Hybroscale 30 4 -30 0 9999 9999 9999 True False
30_leaves_815_trees_4_trees_9.txt Hybroscale 30 4 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_1.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_10.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_2.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_3.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_4.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_5.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_6.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_7.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_8.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_5_trees_9.txt Hybroscale 30 5 -30 0 9999 9999 9999 True False
30_leaves_815_trees_6_trees_1.txt Hybroscale 30 6 -30 0 9999 9999 9999 True False
30_leaves_815_trees_6_trees_10.txt Hybroscale 30 6 -30 0 9999 9999 9999 True False
30_leaves_815_trees_6_trees_2.txt Hybroscale 30 6 -30 0 9999 9999 9999 True False
30_leaves_815_trees_6_trees_3.txt Hybroscale 30 6 -30 0 9999 9999 9999 True False
30_leaves_815_trees_6_trees_4.txt Hybroscale 30 6 -30 0 9999 9999 9999 True False
30_leaves_815_trees_6_trees_5.txt Hybroscale 30 6 16 -1 732.16 2854.145 6.027 False False
30_leaves_815_trees_6_trees_6.txt Hybroscale 30 6 -30 0 9999 9999 9999 True False
30_leaves_815_trees_6_trees_7.txt Hybroscale 30 6 -30 0 9999 9999 9999 True False
30_leaves_815_trees_6_trees_8.txt Hybroscale 30 6 -30 0 9999 9999 9999 True False
30_leaves_815_trees_6_trees_9.txt Hybroscale 30 6 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_1.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_10.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_2.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_3.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_4.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_5.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_6.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_7.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_8.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_7_trees_9.txt Hybroscale 30 7 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_1.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_10.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_2.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_3.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_4.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_5.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_6.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_7.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_8.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
30_leaves_815_trees_8_trees_9.txt Hybroscale 30 8 -30 0 9999 9999 9999 True False
40_leaves_386_trees_2_trees_1.txt Hybroscale 40 2 11 -1 0.542 0.324 0.023 False False
40_leaves_386_trees_2_trees_10.txt Hybroscale 40 2 8 -1 0.63 0.478 0.005 False False
40_leaves_386_trees_2_trees_2.txt Hybroscale 40 2 11 -1 0.633 0.321 0.022 False False
40_leaves_386_trees_2_trees_3.txt Hybroscale 40 2 9 -1 0.643 0.351 0.016 False False
40_leaves_386_trees_2_trees_4.txt Hybroscale 40 2 6 -1 0.602 0.293 0.006 False False
40_leaves_386_trees_2_trees_5.txt Hybroscale 40 2 12 -1 0.694 0.372 0.005 False False
40_leaves_386_trees_2_trees_6.txt Hybroscale 40 2 10 -1 0.688 0.367 0.017 False False
40_leaves_386_trees_2_trees_7.txt Hybroscale 40 2 13 -1 0.275 0.328 0.041 False False
40_leaves_386_trees_2_trees_8.txt Hybroscale 40 2 13 -1 0.287 0.545 0.058 False False
40_leaves_386_trees_2_trees_9.txt Hybroscale 40 2 9 -1 0.191 0.273 0.037 False False
40_leaves_386_trees_3_trees_1.txt Hybroscale 40 3 -40 0 9999 9999 9999 True False
40_leaves_386_trees_3_trees_10.txt Hybroscale 40 3 19 -1 239.204 915.587 2.09 False False
40_leaves_386_trees_3_trees_2.txt Hybroscale 40 3 13 -1 7.75 9.017 0.153 False False
40_leaves_386_trees_3_trees_3.txt Hybroscale 40 3 14 -1 7.758 16.452 0.282 False False
40_leaves_386_trees_3_trees_4.txt Hybroscale 40 3 -40 0 9999 9999 9999 True False
40_leaves_386_trees_3_trees_5.txt Hybroscale 40 3 17 -1 556.434 2137.231 3.537 False False
40_leaves_386_trees_3_trees_6.txt Hybroscale 40 3 -40 0 9999 9999 9999 True False
40_leaves_386_trees_3_trees_7.txt Hybroscale 40 3 13 -1 8.196 6.191 0.083 False False
40_leaves_386_trees_3_trees_8.txt Hybroscale 40 3 10 -1 7.741 4.767 0.125 False False
40_leaves_386_trees_3_trees_9.txt Hybroscale 40 3 11 -1 7.73 3.514 0.113 False False
40_leaves_386_trees_4_trees_1.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_4_trees_10.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_4_trees_2.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_4_trees_3.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_4_trees_4.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_4_trees_5.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_4_trees_6.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_4_trees_7.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_4_trees_8.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_4_trees_9.txt Hybroscale 40 4 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_1.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_10.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_2.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_3.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_4.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_5.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_6.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_7.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_8.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_5_trees_9.txt Hybroscale 40 5 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_1.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_10.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_2.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_3.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_4.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_5.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_6.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_7.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_8.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_6_trees_9.txt Hybroscale 40 6 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_1.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_10.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_2.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_3.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_4.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_5.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_6.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_7.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_8.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_7_trees_9.txt Hybroscale 40 7 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_1.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_10.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_2.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_3.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_4.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_5.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_6.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_7.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_8.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
40_leaves_386_trees_8_trees_9.txt Hybroscale 40 8 -40 0 9999 9999 9999 True False
50_leaves_290_trees_2_trees_1.txt Hybroscale 50 2 16 -1 0.689 0.408 0.019 False False
50_leaves_290_trees_2_trees_10.txt Hybroscale 50 2 11 -1 0.696 0.377 0.016 False False
50_leaves_290_trees_2_trees_2.txt Hybroscale 50 2 13 -1 0.747 0.414 0.014 False False
50_leaves_290_trees_2_trees_3.txt Hybroscale 50 2 16 -1 1.981 2.111 0.092 False False
50_leaves_290_trees_2_trees_4.txt Hybroscale 50 2 13 -1 0.883 0.695 0.033 False False
50_leaves_290_trees_2_trees_5.txt Hybroscale 50 2 16 -1 1.33 1.245 0.066 False False
50_leaves_290_trees_2_trees_6.txt Hybroscale 50 2 15 -1 0.774 0.397 0.026 False False
50_leaves_290_trees_2_trees_7.txt Hybroscale 50 2 12 -1 0.734 0.388 0.02 False False
50_leaves_290_trees_2_trees_8.txt Hybroscale 50 2 16 -1 0.914 0.855 0.065 False False
50_leaves_290_trees_2_trees_9.txt Hybroscale 50 2 12 -1 0.808 0.404 0.029 False False
50_leaves_290_trees_3_trees_1.txt Hybroscale 50 3 22 -1 13.899 14.749 0.321 False False
50_leaves_290_trees_3_trees_10.txt Hybroscale 50 3 28 -1 185.128 460.53499999999997 1.805 False False
50_leaves_290_trees_3_trees_2.txt Hybroscale 50 3 -50 0 9999 9999 9999 True False
50_leaves_290_trees_3_trees_3.txt Hybroscale 50 3 -50 0 9999 9999 9999 True False
50_leaves_290_trees_3_trees_4.txt Hybroscale 50 3 -50 0 9999 9999 9999 True False
50_leaves_290_trees_3_trees_5.txt Hybroscale 50 3 -50 0 9999 9999 9999 True False
50_leaves_290_trees_3_trees_6.txt Hybroscale 50 3 -50 0 9999 9999 9999 True False
50_leaves_290_trees_3_trees_7.txt Hybroscale 50 3 26 -1 17.582 19.17 0.222 False False
50_leaves_290_trees_3_trees_8.txt Hybroscale 50 3 -50 0 9999 9999 9999 True False
50_leaves_290_trees_3_trees_9.txt Hybroscale 50 3 19 -1 15.285 9.409 0.178 False False
50_leaves_290_trees_4_trees_1.txt Hybroscale 50 4 -50 0 9999 9999 9999 True False
50_leaves_290_trees_4_trees_10.txt Hybroscale 50 4 -50 0 9999 9999 9999 True False
50_leaves_290_trees_4_trees_2.txt Hybroscale 50 4 -50 0 9999 9999 9999 True False
50_leaves_290_trees_4_trees_3.txt Hybroscale 50 4 -50 0 9999 9999 9999 True False
50_leaves_290_trees_4_trees_4.txt Hybroscale 50 4 -50 0 9999 9999 9999 True False
50_leaves_290_trees_4_trees_5.txt Hybroscale 50 4 30 -1 58.242 188.907 1.422 False False
50_leaves_290_trees_4_trees_6.txt Hybroscale 50 4 -50 0 9999 9999 9999 True False
50_leaves_290_trees_4_trees_7.txt Hybroscale 50 4 26 -1 45.375 165.274 1.194 False False
50_leaves_290_trees_4_trees_8.txt Hybroscale 50 4 -50 0 9999 9999 9999 True False
50_leaves_290_trees_4_trees_9.txt Hybroscale 50 4 29 -1 65.535 222.036 1.418 False False
50_leaves_290_trees_5_trees_1.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_5_trees_10.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_5_trees_2.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_5_trees_3.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_5_trees_4.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_5_trees_5.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_5_trees_6.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_5_trees_7.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_5_trees_8.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_5_trees_9.txt Hybroscale 50 5 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_1.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_10.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_2.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_3.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_4.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_5.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_6.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_7.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_8.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_6_trees_9.txt Hybroscale 50 6 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_1.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_10.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_2.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_3.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_4.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_5.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_6.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_7.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_8.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_7_trees_9.txt Hybroscale 50 7 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_1.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_10.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_2.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_3.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_4.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_5.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_6.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_7.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_8.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
50_leaves_290_trees_8_trees_9.txt Hybroscale 50 8 -50 0 9999 9999 9999 True False
60_leaves_205_trees_2_trees_1.txt Hybroscale 60 2 19 -1 0.645 1.448 0.106 False False
60_leaves_205_trees_2_trees_10.txt Hybroscale 60 2 21 -1 3.049 7.273 0.212 False False
60_leaves_205_trees_2_trees_2.txt Hybroscale 60 2 20 -1 9.463 15.31 0.353 False False
60_leaves_205_trees_2_trees_3.txt Hybroscale 60 2 11 -1 0.221 0.371 0.02 False False
60_leaves_205_trees_2_trees_4.txt Hybroscale 60 2 14 -1 0.291 0.63 0.029 False False
60_leaves_205_trees_2_trees_5.txt Hybroscale 60 2 -60 0 9999 9999 9999 True False
60_leaves_205_trees_2_trees_6.txt Hybroscale 60 2 14 -1 0.279 0.475 0.034 False False
60_leaves_205_trees_2_trees_7.txt Hybroscale 60 2 20 -1 0.31 0.688 0.033 False False
60_leaves_205_trees_2_trees_8.txt Hybroscale 60 2 16 -1 0.238 0.486 0.022 False False
60_leaves_205_trees_2_trees_9.txt Hybroscale 60 2 18 -1 0.343 0.746 0.046 False False
60_leaves_205_trees_3_trees_1.txt Hybroscale 60 3 -60 0 9999 9999 9999 True False
60_leaves_205_trees_3_trees_10.txt Hybroscale 60 3 -60 0 9999 9999 9999 True False
60_leaves_205_trees_3_trees_2.txt Hybroscale 60 3 29 -1 27.672 72.669 1.07 False False
60_leaves_205_trees_3_trees_3.txt Hybroscale 60 3 26 -1 19.957 26.028 0.37 False False
60_leaves_205_trees_3_trees_4.txt Hybroscale 60 3 -60 0 9999 9999 9999 True False
60_leaves_205_trees_3_trees_6.txt Hybroscale 60 3 27 -1 18.17 17.34 0.286 False False
60_leaves_205_trees_3_trees_7.txt Hybroscale 60 3 -60 0 9999 9999 9999 True False
60_leaves_205_trees_3_trees_8.txt Hybroscale 60 3 -60 0 9999 9999 9999 True False
60_leaves_205_trees_3_trees_9.txt Hybroscale 60 3 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_1.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_10.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_2.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_3.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_4.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_5.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_6.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_7.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_8.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_4_trees_9.txt Hybroscale 60 4 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_1.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_10.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_2.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_3.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_4.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_5.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_6.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_7.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_8.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_5_trees_9.txt Hybroscale 60 5 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_1.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_10.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_2.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_3.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_4.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_5.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_6.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_7.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_8.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_6_trees_9.txt Hybroscale 60 6 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_1.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_10.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_2.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_3.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_4.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_5.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_6.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_7.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_8.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_7_trees_9.txt Hybroscale 60 7 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_1.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_10.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_2.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_3.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_4.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_5.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_6.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_7.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_8.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
60_leaves_205_trees_8_trees_9.txt Hybroscale 60 8 -60 0 9999 9999 9999 True False
80_leaves_105_trees_2_trees_1.txt Hybroscale 80 2 18 -1 0.812 0.905 0.061 False False
80_leaves_105_trees_2_trees_10.txt Hybroscale 80 2 32 -1 0.86 2.151 0.096 False False
80_leaves_105_trees_2_trees_2.txt Hybroscale 80 2 24 -1 0.472 1.139 0.083 False False
80_leaves_105_trees_2_trees_3.txt Hybroscale 80 2 25 -1 4.689 8.943 0.314 False False
80_leaves_105_trees_2_trees_4.txt Hybroscale 80 2 21 -1 1.516 4.106 0.16 False False
80_leaves_105_trees_2_trees_5.txt Hybroscale 80 2 22 -1 1.019 2.655 0.136 False False
80_leaves_105_trees_2_trees_6.txt Hybroscale 80 2 21 -1 1.911 5.267 0.201 False False
80_leaves_105_trees_2_trees_7.txt Hybroscale 80 2 -80 0 9999 9999 9999 True False
80_leaves_105_trees_2_trees_8.txt Hybroscale 80 2 23 -1 20.186 41.433 0.822 False False
80_leaves_105_trees_2_trees_9.txt Hybroscale 80 2 30 -1 1.681 4.711 0.112 False False
80_leaves_105_trees_3_trees_1.txt Hybroscale 80 3 -80 0 9999 9999 9999 True False
